region_name,tpak_male,tpak_female,year,admin_level
Boven Digoel,89.88,67.25,2021,City_Regency
Mappi,78.7,43.58,2021,City_Regency
Asmat,89.4,72.72,2021,City_Regency
Yahukimo,93.93,76.23,2021,City_Regency
Pegunungan Bintang,90.72,84.64,2021,City_Regency
Tolikara,91.52,89.57,2021,City_Regency
Sarmi,79.92,55.12,2021,City_Regency
Keerom,87.51,64.04,2021,City_Regency
Waropen,80.48,30.71,2021,City_Regency
Supiori,77.48,59.42,2021,City_Regency
Mamberamo Raya,90.84,41.91,2021,City_Regency
Nduga,97.05,99.0,2021,City_Regency
Lanny Jaya,93.92,97.71,2021,City_Regency
Mamberamo Tengah,95.56,96.17,2021,City_Regency
Yalimo,93.58,93.8,2021,City_Regency
Puncak,91.25,87.4,2021,City_Regency
Dogiyai,84.39,72.18,2021,City_Regency
Intan Jaya,84.46,67.01,2021,City_Regency
Deiyai,90.8,78.86,2021,City_Regency
Kota Jayapura,75.02,50.7,2021,City_Regency
PAPUA SELATAN,,,2021,Province
Merauke,,,2021,City_Regency
Boven Digoel,,,2021,City_Regency
Mappi,,,2021,City_Regency
Asmat,,,2021,City_Regency
PAPUA TENGAH,,,2021,Province
Mimika,,,2021,City_Regency
Dogiyai,,,2021,City_Regency
Deiyai,,,2021,City_Regency
Nabire,,,2021,City_Regency
Paniai,,,2021,City_Regency
Intan Jaya,,,2021,City_Regency
Puncak,,,2021,City_Regency
Puncak Jaya,,,2021,City_Regency
PAPUA PEGUNUNGAN,,,2021,Province
Nduga,,,2021,City_Regency
Jayawijaya,,,2021,City_Regency
Lanny Jaya,,,2021,City_Regency
Tolikara,,,2021,City_Regency
Mamberamo Tengah,,,2021,City_Regency
Yalimo,,,2021,City_Regency
Yahukimo,,,2021,City_Regency
Pegunungan Bintang,,,2021,City_Regency
INDONESIA,82.27,53.34,2021,National
ACEH,80.57,49.05,2023,Province
Simeulue,81.09,59.58,2023,City_Regency
Aceh Singkil,77.66,37.66,2023,City_Regency
Aceh Selatan,81.46,36.42,2023,City_Regency
Aceh Tenggara,81.28,59.6,2023,City_Regency
Aceh Timur,78.37,42.64,2023,City_Regency
Aceh Tengah,84.19,69.38,2023,City_Regency
Aceh Barat,79.2,39.82,2023,City_Regency
Aceh Besar,79.26,54.4,2023,City_Regency
Pidie,78.4,45.17,2023,City_Regency
Bireuen,82.07,52.56,2023,City_Regency
Aceh Utara,75.77,42.17,2023,City_Regency
Aceh Barat Daya,84.81,35.25,2023,City_Regency
Gayo Lues,87.38,69.61,2023,City_Regency
Aceh Tamiang,88.26,49.91,2023,City_Regency
Nagan Raya,85.02,42.05,2023,City_Regency
Aceh Jaya,84.24,56.4,2023,City_Regency
Bener Meriah,87.94,78.47,2023,City_Regency
Pidie Jaya,79.33,40.81,2023,City_Regency
Kota Banda Aceh,76.77,53.3,2023,City_Regency
Kota Sabang,80.33,53.92,2023,City_Regency
Kota Langsa,77.82,42.28,2023,City_Regency
Kota Lhokseumawe,77.64,51.5,2023,City_Regency
Kota Subulussalam,84.57,50.52,2023,City_Regency
SUMATERA UTARA,84.4,57.81,2023,Province
Nias,85.31,78.36,2023,City_Regency
Mandailing Natal,78.6,47.93,2023,City_Regency
Tapanuli Selatan,85.15,66.12,2023,City_Regency
Tapanuli Tengah,82.37,66.61,2023,City_Regency
Tapanuli Utara,85.63,76.83,2023,City_Regency
Toba Samosir / Toba,85.32,76.5,2023,City_Regency
Labuhan Batu,84.65,44.53,2023,City_Regency
Asahan,89.03,49.76,2023,City_Regency
Simalungun,87.71,56.53,2023,City_Regency
Dairi,89.82,79.86,2023,City_Regency
Karo,88.27,79.59,2023,City_Regency
Deli Serdang,82.08,53.21,2023,City_Regency
Langkat,90.15,61.46,2023,City_Regency
Nias Selatan,82.33,76.25,2023,City_Regency
Humbang Hasundutan,88.47,84.91,2023,City_Regency
Pakpak Bharat,89.62,82.22,2023,City_Regency
Samosir,90.9,82.95,2023,City_Regency
Serdang Bedagai,87.12,48.13,2023,City_Regency
Batu Bara,88.9,57.11,2023,City_Regency
Padang Lawas Utara,82.38,64.09,2023,City_Regency
Padang Lawas,89.18,67.08,2023,City_Regency
Labuhan Batu Selatan,88.5,57.35,2023,City_Regency
Labuhan Batu Utara,86.36,42.52,2023,City_Regency
Nias Utara,85.74,76.99,2023,City_Regency
Nias Barat,81.82,80.41,2023,City_Regency
Kota Sibolga,84.42,57.99,2023,City_Regency
Kota Tanjung Balai,83.11,56.16,2023,City_Regency
Kota Pematang Siantar,81.36,60.97,2023,City_Regency
Kota Tebing Tinggi,81.98,49.98,2023,City_Regency
Kota Medan,79.45,50.26,2023,City_Regency
Kota Binjai,78.68,47.27,2023,City_Regency
Kota Padangsidimpuan,80.75,56.95,2023,City_Regency
Kota Gunungsitoli,79.21,57.28,2023,City_Regency
SUMATERA BARAT,82.21,56.94,2023,Province
Kepulauan Mentawai,87.03,72.54,2023,City_Regency
Pesisir Selatan,80.94,49.07,2023,City_Regency
Solok,87.75,65.71,2023,City_Regency
Sijunjung,82.12,54.68,2023,City_Regency
Tanah Datar,79.52,59.31,2023,City_Regency
Padang Pariaman,79.74,50.75,2023,City_Regency
Agam,82.1,56.1,2023,City_Regency
Lima Puluh Kota,83.93,61.45,2023,City_Regency
Pasaman,80.75,65.29,2023,City_Regency
Solok Selatan,88.76,63.89,2023,City_Regency
Dharmasraya,87.45,60.02,2023,City_Regency
Pasaman Barat,82.47,50.11,2023,City_Regency
Kota Padang,80.4,53.67,2023,City_Regency
Kota Solok,81.68,58.53,2023,City_Regency
Kota Sawah Lunto,80.44,59.34,2023,City_Regency
Kota Padang Panjang,76.62,55.53,2023,City_Regency
Kota Bukittinggi,80.1,60.61,2023,City_Regency
Kota Payakumbuh,81.71,62.03,2023,City_Regency
Kota Pariaman,81.34,61.04,2023,City_Regency
RIAU,83.77,44.27,2023,Province
Kuantan Singingi,82.17,45.24,2023,City_Regency
Indragiri Hulu,85.43,48.74,2023,City_Regency
Indragiri Hilir,82.19,37.61,2023,City_Regency
Pelalawan,89.76,46.5,2023,City_Regency
Siak,86.86,43.19,2023,City_Regency
Kampar,81.83,36.42,2023,City_Regency
Rokan Hulu,88.48,44.06,2023,City_Regency
Bengkalis,82.13,40.41,2023,City_Regency
Rokan Hilir,86.64,44.29,2023,City_Regency
Kepulauan Meranti,82.54,47.58,2023,City_Regency
Kota Pekanbaru,78.66,53.5,2023,City_Regency
Kota Dumai,84.99,46.19,2023,City_Regency
JAMBI,85.27,51.68,2023,Province
Kerinci,82.94,60.88,2023,City_Regency
Merangin,87.46,54.44,2023,City_Regency
Sarolangun,85.23,47.14,2023,City_Regency
Batang Hari,84.89,38.16,2023,City_Regency
Muaro Jambi,89.07,58.79,2023,City_Regency
Tanjung Jabung Timur,87.17,47.21,2023,City_Regency
Tanjung Jabung Barat,88.01,51.06,2023,City_Regency
Tebo,88.94,50.28,2023,City_Regency
Bungo,86.53,53.52,2023,City_Regency
Kota Jambi,78.08,51.57,2023,City_Regency
Kota Sungai Penuh,82.81,53.69,2023,City_Regency
SUMATERA SELATAN,85.39,55.54,2023,Province
Ogan Komering Ulu,85.92,58.76,2023,City_Regency
Ogan Komering Ilir,85.62,52.09,2023,City_Regency
Muara Enim,86.62,58.86,2023,City_Regency
Lahat,84.92,64.23,2023,City_Regency
Musi Rawas,83.66,52.32,2023,City_Regency
Musi Banyuasin,89.45,54.79,2023,City_Regency
Banyu Asin,84.46,39.8,2023,City_Regency
Ogan Komering Ulu Selatan,89.93,60.02,2023,City_Regency
Ogan Komering Ulu Timur,90.11,62.3,2023,City_Regency
Ogan Ilir,84.29,62.29,2023,City_Regency
Empat Lawang,82.43,61.79,2023,City_Regency
Penukal Abab Lematang Ilir,88.2,70.48,2023,City_Regency
Musi Rawas Utara,85.02,54.73,2023,City_Regency
Kota Palembang,82.13,53.04,2023,City_Regency
Kota Prabumulih,82.52,54.7,2023,City_Regency
Kota Pagar Alam,86.97,60.18,2023,City_Regency
Kota Lubuklinggau,83.83,57.88,2023,City_Regency
BENGKULU,84.99,56.22,2023,Province
Bengkulu Selatan,85.72,65.85,2023,City_Regency
Rejang Lebong,88.18,67.14,2023,City_Regency
Bengkulu Utara,87.53,48.71,2023,City_Regency
Kaur,80.44,55.64,2023,City_Regency
Seluma,86.83,59.11,2023,City_Regency
Mukomuko,88.48,44.29,2023,City_Regency
Lebong,85.11,54.7,2023,City_Regency
Kepahiang,86.62,64.2,2023,City_Regency
Bengkulu Tengah,84.32,44.65,2023,City_Regency
Kota Bengkulu,78.41,54.74,2023,City_Regency
LAMPUNG,87.3,52.01,2023,Province
Lampung Barat,91.62,71.55,2023,City_Regency
Tanggamus,89.9,49.86,2023,City_Regency
Lampung Selatan,87.63,44.36,2023,City_Regency
Lampung Timur,85.76,51.24,2023,City_Regency
Lampung Tengah,90.7,55.25,2023,City_Regency
Lampung Utara,85.21,45.26,2023,City_Regency
Way Kanan,90.9,54.94,2023,City_Regency
Tulangbawang,87.95,53.86,2023,City_Regency
Pesawaran,85.72,54.22,2023,City_Regency
Pringsewu,88.79,56.94,2023,City_Regency
Mesuji,89.9,49.19,2023,City_Regency
Tulang Bawang Barat,88.15,52.78,2023,City_Regency
Pesisir Barat,84.22,58.56,2023,City_Regency
Kota Bandar Lampung,81.73,49.89,2023,City_Regency
Kota Metro,81.55,56.31,2023,City_Regency
KEP. BANGKA BELITUNG,85.38,50.31,2023,Province
Bangka,84.7,49.07,2023,City_Regency
Belitung,86.13,49.36,2023,City_Regency
Bangka Barat,87.6,51.59,2023,City_Regency
Bangka Tengah,85.17,53.91,2023,City_Regency
Bangka Selatan,88.18,44.22,2023,City_Regency
Belitung Timur,88.79,50.85,2023,City_Regency
Kota Pangkal Pinang,79.11,53.75,2023,City_Regency
KEPULAUAN RIAU,84.92,51.95,2023,Province
Karimun,84.3,44.26,2023,City_Regency
Bintan,85.06,48.86,2023,City_Regency
Natuna,82.69,61.42,2023,City_Regency
Lingga,83.22,55.98,2023,City_Regency
Kepulauan Anambas,85.73,53.67,2023,City_Regency
Kota Batam,86.37,52.65,2023,City_Regency
Kota Tanjung Pinang,79.41,53.48,2023,City_Regency
DKI JAKARTA,80.25,50.12,2023,Province
Kep. Seribu,88.38,59.07,2023,City_Regency
Kota Jakarta Selatan,80.35,51.76,2023,City_Regency
Kota Jakarta Timur,79.52,50.76,2023,City_Regency
Kota Jakarta Pusat,75.91,51.74,2023,City_Regency
Kota Jakarta Barat,81.68,47.85,2023,City_Regency
Kota Jakarta Utara,81.9,48.95,2023,City_Regency
JAWA BARAT,84.63,47.98,2023,Province
Bogor,85.13,42.17,2023,City_Regency
Sukabumi,86.5,48.52,2023,City_Regency
Cianjur,89.55,54.2,2023,City_Regency
Bandung,84.44,49.19,2023,City_Regency
Garut,85.1,54.39,2023,City_Regency
Tasikmalaya,84.04,52.39,2023,City_Regency
Ciamis,81.24,51.47,2023,City_Regency
Kuningan,81.9,41.65,2023,City_Regency
Cirebon,84.16,47.86,2023,City_Regency
Majalengka,84.83,52.24,2023,City_Regency
Sumedang,85.32,50.07,2023,City_Regency
Indramayu,83.27,44.53,2023,City_Regency
Subang,86.94,53.27,2023,City_Regency
Purwakarta,85.62,46.68,2023,City_Regency
Karawang,86.17,40.28,2023,City_Regency
Bekasi,87.51,42.05,2023,City_Regency
Bandung Barat,87.72,45.55,2023,City_Regency
Pangandaran,89.45,70.98,2023,City_Regency
Kota Bogor,82.95,46.32,2023,City_Regency
Kota Sukabumi,81.38,43.8,2023,City_Regency
Kota Bandung,83.22,50.73,2023,City_Regency
Kota Cirebon,81.72,55.77,2023,City_Regency
Kota Bekasi,80.38,48.91,2023,City_Regency
Kota Depok,78.46,46.99,2023,City_Regency
Kota Cimahi,83.65,53.07,2023,City_Regency
Kota Tasikmalaya,80.63,49.94,2023,City_Regency
Kota Banjar,84.21,50.74,2023,City_Regency
JAWA TENGAH,84.52,58.92,2023,Province
Cilacap,85.0,48.11,2023,City_Regency
Banyumas,83.1,46.08,2023,City_Regency
Purbalingga,84.58,62.14,2023,City_Regency
Banjarnegara,86.15,56.74,2023,City_Regency
Kebumen,86.37,62.49,2023,City_Regency
Purworejo,85.74,63.86,2023,City_Regency
Wonosobo,86.96,59.77,2023,City_Regency
Magelang,87.58,71.27,2023,City_Regency
Boyolali,85.48,63.99,2023,City_Regency
Klaten,81.06,52.69,2023,City_Regency
Sukoharjo,78.4,57.05,2023,City_Regency
Wonogiri,90.21,74.8,2023,City_Regency
Karanganyar,81.7,59.88,2023,City_Regency
Sragen,79.05,58.37,2023,City_Regency
Grobogan,88.96,62.7,2023,City_Regency
Blora,87.24,68.88,2023,City_Regency
Rembang,87.26,58.22,2023,City_Regency
Pati,86.82,59.62,2023,City_Regency
Kudus,81.09,63.47,2023,City_Regency
Jepara,85.31,57.81,2023,City_Regency
Demak,83.43,57.99,2023,City_Regency
Semarang,85.98,66.37,2023,City_Regency
Temanggung,85.7,65.91,2023,City_Regency
Kendal,88.63,65.11,2023,City_Regency
Batang,88.45,64.71,2023,City_Regency
Pekalongan,84.29,56.27,2023,City_Regency
Pemalang,86.5,52.33,2023,City_Regency
Tegal,82.59,52.36,2023,City_Regency
Brebes,81.78,50.08,2023,City_Regency
Kota Magelang,78.45,61.1,2023,City_Regency
Kota Surakarta,81.27,57.66,2023,City_Regency
Kota Salatiga,81.58,62.98,2023,City_Regency
Kota Semarang,78.56,60.64,2023,City_Regency
Kota Pekalongan,83.82,63.96,2023,City_Regency
Kota Tegal,82.3,50.89,2023,City_Regency
D I YOGYAKARTA,83.76,64.75,2023,Province
Kulon Progo,85.53,66.31,2023,City_Regency
Bantul,84.2,66.12,2023,City_Regency
Gunung Kidul,87.94,65.81,2023,City_Regency
Sleman,80.39,62.27,2023,City_Regency
Kota Yogyakarta,82.36,64.69,2023,City_Regency
JAWA TIMUR,85.9,59.46,2023,Province
Pacitan,89.37,73.91,2023,City_Regency
Ponorogo,87.73,64.23,2023,City_Regency
Trenggalek,89.02,72.45,2023,City_Regency
Tulungagung,86.89,62.63,2023,City_Regency
Blitar,88.62,58.32,2023,City_Regency
Kediri,85.22,52.08,2023,City_Regency
Malang,85.47,55.79,2023,City_Regency
Lumajang,86.69,50.99,2023,City_Regency
Jember,86.76,58.13,2023,City_Regency
Banyuwangi,89.83,68.37,2023,City_Regency
Bondowoso,87.23,62.11,2023,City_Regency
Situbondo,87.33,63.84,2023,City_Regency
Probolinggo,87.84,51.93,2023,City_Regency
Pasuruan,85.84,56.77,2023,City_Regency
Sidoarjo,83.18,56.08,2023,City_Regency
Mojokerto,87.24,57.77,2023,City_Regency
Jombang,86.04,57.68,2023,City_Regency
Nganjuk,84.91,48.86,2023,City_Regency
Madiun,85.77,59.68,2023,City_Regency
Magetan,88.64,68.82,2023,City_Regency
Ngawi,83.67,55.69,2023,City_Regency
Bojonegoro,88.7,59.94,2023,City_Regency
Tuban,88.35,61.32,2023,City_Regency
Lamongan,85.65,64.63,2023,City_Regency
Gresik,85.82,54.37,2023,City_Regency
Bangkalan,85.12,58.46,2023,City_Regency
Sampang,84.87,62.54,2023,City_Regency
Pamekasan,86.71,68.1,2023,City_Regency
Sumenep,87.7,70.76,2023,City_Regency
Kota Kediri,83.35,60.37,2023,City_Regency
Kota Blitar,80.91,63.87,2023,City_Regency
Kota Malang,79.85,55.64,2023,City_Regency
Kota Probolinggo,83.66,57.93,2023,City_Regency
Kota Pasuruan,86.08,65.34,2023,City_Regency
Kota Mojokerto,83.87,61.43,2023,City_Regency
Kota Madiun,78.69,60.42,2023,City_Regency
Kota Surabaya,80.25,57.61,2023,City_Regency
Kota Batu,88.43,69.48,2023,City_Regency
BANTEN,82.16,46.16,2023,Province
Pandeglang,77.78,41.92,2023,City_Regency
Lebak,84.73,50.06,2023,City_Regency
Tangerang,85.07,47.98,2023,City_Regency
Serang,81.52,44.15,2023,City_Regency
Kota Tangerang,79.92,46.7,2023,City_Regency
Kota Cilegon,82.76,42.22,2023,City_Regency
Kota Serang,84.56,51.65,2023,City_Regency
Kota Tangerang Selatan,79.16,42.15,2023,City_Regency
BALI,83.55,70.63,2023,Province
Jembrana,85.49,74.67,2023,City_Regency
Tabanan,81.28,67.17,2023,City_Regency
Badung,81.42,66.21,2023,City_Regency
Gianyar,82.08,72.53,2023,City_Regency
Klungkung,84.97,74.82,2023,City_Regency
Bangli,86.5,79.56,2023,City_Regency
Karangasem,89.5,82.52,2023,City_Regency
Buleleng,83.82,67.18,2023,City_Regency
Kota Denpasar,81.31,64.84,2023,City_Regency
NUSA TENGGARA BARAT,84.18,62.54,2023,Province
Lombok Barat,85.25,62.79,2023,City_Regency
Lombok Tengah,86.54,67.23,2023,City_Regency
Lombok Timur,82.04,60.17,2023,City_Regency
Sumbawa,83.59,59.09,2023,City_Regency
Dompu,86.73,58.27,2023,City_Regency
Bima,86.29,64.38,2023,City_Regency
Sumbawa Barat,84.31,57.4,2023,City_Regency
Lombok Utara,85.71,66.71,2023,City_Regency
Kota Mataram,77.88,58.92,2023,City_Regency
Kota Bima,86.77,69.72,2023,City_Regency
NUSA TENGGARA TIMUR,83.03,68.52,2023,Province
Sumba Barat,84.24,73.14,2023,City_Regency
Sumba Timur,84.25,78.3,2023,City_Regency
Kupang,85.86,67.79,2023,City_Regency
Timor Tengah Selatan,91.0,75.49,2023,City_Regency
Timor Tengah Utara,83.06,68.48,2023,City_Regency
Belu,81.34,57.68,2023,City_Regency
Alor,83.81,78.02,2023,City_Regency
Lembata,81.43,73.99,2023,City_Regency
Flores Timur,82.91,62.78,2023,City_Regency
Sikka,83.33,66.2,2023,City_Regency
Ende,76.98,72.56,2023,City_Regency
Ngada,79.3,70.47,2023,City_Regency
Manggarai,83.27,75.04,2023,City_Regency
Rote Ndao,77.42,60.53,2023,City_Regency
Manggarai Barat,81.65,59.69,2023,City_Regency
Sumba Tengah,86.67,70.48,2023,City_Regency
Sumba Barat Daya,86.04,74.0,2023,City_Regency
Nagekeo,86.92,67.28,2023,City_Regency
Manggarai Timur,83.05,77.56,2023,City_Regency
Sabu Raijua,80.41,71.64,2023,City_Regency
Malaka,80.15,67.11,2023,City_Regency
Kota Kupang,77.64,51.78,2023,City_Regency
KALIMANTAN BARAT,84.85,53.11,2023,Province
Sambas,85.55,59.39,2023,City_Regency
Bengkayang,86.12,58.58,2023,City_Regency
Landak,84.2,56.61,2023,City_Regency
Mempawah,85.05,50.72,2023,City_Regency
Sanggau,86.68,52.59,2023,City_Regency
Ketapang,83.54,47.81,2023,City_Regency
Sintang,87.06,60.2,2023,City_Regency
Kapuas Hulu,83.19,60.77,2023,City_Regency
Sekadau,88.58,57.73,2023,City_Regency
Melawi,87.42,59.2,2023,City_Regency
Kayong Utara,86.83,57.37,2023,City_Regency
Kubu Raya,84.05,45.7,2023,City_Regency
Kota Pontianak,81.31,45.88,2023,City_Regency
Kota Singkawang,84.04,48.41,2023,City_Regency
KALIMANTAN TENGAH,84.85,48.13,2023,Province
Kotawaringin Barat,86.31,46.58,2023,City_Regency
Kotawaringin Timur,83.87,40.55,2023,City_Regency
Kapuas,83.56,48.49,2023,City_Regency
Barito Selatan,83.1,47.39,2023,City_Regency
Barito Utara,86.98,52.09,2023,City_Regency
Sukamara,87.53,55.44,2023,City_Regency
Lamandau,88.66,46.0,2023,City_Regency
Seruyan,87.25,45.22,2023,City_Regency
Katingan,85.74,41.32,2023,City_Regency
Pulang Pisau,89.05,59.49,2023,City_Regency
Gunung Mas,88.09,51.86,2023,City_Regency
Barito Timur,85.61,63.44,2023,City_Regency
Murung Raya,83.3,48.74,2023,City_Regency
Kota Palangka Raya,79.34,49.57,2023,City_Regency
KALIMANTAN SELATAN,85.52,53.75,2023,Province
Tanah Laut,87.71,50.6,2023,City_Regency
Kotabaru,84.42,42.1,2023,City_Regency
Banjar,84.13,56.1,2023,City_Regency
Barito Kuala,87.47,55.96,2023,City_Regency
Tapin,87.51,52.67,2023,City_Regency
Hulu Sungai Selatan,89.05,60.81,2023,City_Regency
Hulu Sungai Tengah,84.97,58.9,2023,City_Regency
Hulu Sungai Utara,85.31,65.53,2023,City_Regency
Tabalong,86.55,59.03,2023,City_Regency
Tanah Bumbu,91.06,45.01,2023,City_Regency
Balangan,87.11,59.07,2023,City_Regency
Kota Banjarmasin,80.62,51.94,2023,City_Regency
Kota Banjar Baru,84.37,50.06,2023,City_Regency
KALIMANTAN TIMUR,82.82,46.86,2023,Province
Paser,86.02,37.72,2023,City_Regency
Kutai Barat,86.45,52.48,2023,City_Regency
Kutai Kartanegara,83.73,45.2,2023,City_Regency
Kutai Timur,86.78,41.72,2023,City_Regency
Berau,86.93,43.32,2023,City_Regency
Penajam Paser Utara,83.72,47.6,2023,City_Regency
Mahakam Ulu,83.12,66.0,2023,City_Regency
Kota Balikpapan,79.04,47.25,2023,City_Regency
Kota Samarinda,80.09,50.42,2023,City_Regency
Kota Bontang,80.11,55.91,2023,City_Regency
KALIMANTAN UTARA,85.18,53.6,2023,Province
Malinau,86.58,59.97,2023,City_Regency
Bulungan,84.5,57.19,2023,City_Regency
Tana Tidung,88.56,61.09,2023,City_Regency
Nunukan,87.19,54.36,2023,City_Regency
Kota Tarakan,83.02,47.9,2023,City_Regency
SULAWESI UTARA,80.93,46.53,2023,Province
Bolaang Mongondow,86.14,42.7,2023,City_Regency
Minahasa,78.07,43.56,2023,City_Regency
Kepulauan Sangihe,78.92,50.92,2023,City_Regency
Kepulauan Talaud,85.51,61.58,2023,City_Regency
Minahasa Selatan,81.77,44.36,2023,City_Regency
Minahasa Utara,79.38,43.22,2023,City_Regency
Bolaang Mongondow Utara,82.57,45.39,2023,City_Regency
Siau Tagulandang Biaro,82.85,42.53,2023,City_Regency
Minahasa Tenggara,82.49,52.44,2023,City_Regency
Bolaang Mongondow Selatan,86.47,40.31,2023,City_Regency
Bolaang Mongondow Timur,85.82,51.01,2023,City_Regency
Kota Manado,74.76,47.86,2023,City_Regency
Kota Bitung,84.64,43.39,2023,City_Regency
Kota Tomohon,78.83,48.22,2023,City_Regency
Kota Kotamobagu,84.95,53.19,2023,City_Regency
SULAWESI TENGAH,85.42,53.4,2023,Province
Banggai Kepulauan,84.84,60.39,2023,City_Regency
Banggai,85.72,57.17,2023,City_Regency
Morowali,84.99,24.21,2023,City_Regency
Poso,83.67,57.69,2023,City_Regency
Donggala,85.44,46.45,2023,City_Regency
Toli-Toli,84.87,52.11,2023,City_Regency
Buol,85.62,52.25,2023,City_Regency
Parigi Moutong,87.45,58.37,2023,City_Regency
Tojo Una-Una,87.18,62.12,2023,City_Regency
Sigi,86.41,54.75,2023,City_Regency
Banggai Laut,81.85,36.17,2023,City_Regency
Morowali Utara,86.29,52.69,2023,City_Regency
Kota Palu,83.32,55.36,2023,City_Regency
SULAWESI SELATAN,82.22,49.62,2023,Province
Kepulauan Selayar,84.98,59.53,2023,City_Regency
Bulukumba,84.61,57.92,2023,City_Regency
Bantaeng,86.91,64.68,2023,City_Regency
Jeneponto,82.81,50.68,2023,City_Regency
Takalar,83.96,48.98,2023,City_Regency
Gowa,87.81,52.06,2023,City_Regency
Sinjai,81.99,52.88,2023,City_Regency
Maros,81.11,42.01,2023,City_Regency
Pangkajene dan Kepulauan,85.21,55.64,2023,City_Regency
Barru,81.07,44.64,2023,City_Regency
Bone,82.22,44.38,2023,City_Regency
Soppeng,77.89,42.64,2023,City_Regency
Wajo,85.46,47.64,2023,City_Regency
Sidenreng Rappang,78.81,33.01,2023,City_Regency
Pinrang,82.02,39.92,2023,City_Regency
Enrekang,83.18,52.54,2023,City_Regency
Luwu,84.32,52.8,2023,City_Regency
Tana Toraja,88.52,75.74,2023,City_Regency
Luwu Utara,82.17,51.62,2023,City_Regency
Luwu Timur,84.5,53.24,2023,City_Regency
Toraja Utara,81.06,73.8,2023,City_Regency
Kota Makasar,75.86,42.06,2023,City_Regency
Kota Parepare,80.09,51.44,2023,City_Regency
Kota Palopo,78.31,53.29,2023,City_Regency
SULAWESI TENGGARA,84.15,55.64,2023,Province
Buton,79.43,57.34,2023,City_Regency
Muna,79.7,62.31,2023,City_Regency
Konawe,84.91,49.62,2023,City_Regency
Kolaka,84.91,44.73,2023,City_Regency
Konawe Selatan,85.77,53.19,2023,City_Regency
Bombana,86.66,48.35,2023,City_Regency
Wakatobi,83.38,62.69,2023,City_Regency
Kolaka Utara,89.37,57.81,2023,City_Regency
Buton Utara,89.23,72.33,2023,City_Regency
Konawe Utara,87.72,52.37,2023,City_Regency
Kolaka Timur,88.6,64.96,2023,City_Regency
Konawe Kepulauan,86.54,62.96,2023,City_Regency
Muna Barat,89.35,63.81,2023,City_Regency
Buton Tengah,78.34,56.93,2023,City_Regency
Buton Selatan,82.61,62.2,2023,City_Regency
Kota Kendari,80.83,52.75,2023,City_Regency
Kota Baubau,82.72,58.5,2023,City_Regency
GORONTALO,85.34,56.07,2023,Province
Boalemo,87.57,56.45,2023,City_Regency
Gorontalo,85.64,60.09,2023,City_Regency
Pohuwato,90.93,54.44,2023,City_Regency
Bone Bolango,82.42,54.35,2023,City_Regency
Gorontalo Utara,86.88,54.74,2023,City_Regency
Kota Gorontalo,80.33,51.34,2023,City_Regency
SULAWESI BARAT,86.28,55.4,2023,Province
Majene,79.89,48.44,2023,City_Regency
Polewali Mandar,86.02,60.99,2023,City_Regency
Mamasa,85.09,71.34,2023,City_Regency
Mamuju,86.8,48.81,2023,City_Regency
Mamuju Utara / Pasangkayu,90.99,52.39,2023,City_Regency
Mamuju Tengah,88.57,41.86,2023,City_Regency
MALUKU,74.34,52.68,2023,Province
Maluku Tenggara Barat / Kepulauan Tanimbar,71.12,52.74,2023,City_Regency
Maluku Tenggara,72.47,50.57,2023,City_Regency
Maluku Tengah,76.28,50.06,2023,City_Regency
Buru,84.48,62.47,2023,City_Regency
Kepulauan Aru,77.77,40.41,2023,City_Regency
Seram Bagian Barat,71.65,53.37,2023,City_Regency
Seram Bagian Timur,63.75,49.42,2023,City_Regency
Maluku Barat Daya,77.48,58.0,2023,City_Regency
Buru Selatan,81.08,55.7,2023,City_Regency
Kota Ambon,74.43,57.3,2023,City_Regency
Kota Tual,66.36,44.82,2023,City_Regency
MALUKU UTARA,82.13,52.48,2023,Province
Halmahera Barat,82.67,52.73,2023,City_Regency
Halmahera Tengah,84.81,54.59,2023,City_Regency
Kepulauan Sula,80.93,42.86,2023,City_Regency
Halmahera Selatan,84.35,60.99,2023,City_Regency
Halmahera Utara,83.61,55.23,2023,City_Regency
Halmahera Timur,86.66,52.98,2023,City_Regency
Pulau Morotai,78.69,49.71,2023,City_Regency
Pulau Taliabu,86.71,37.47,2023,City_Regency
Kota Ternate,75.02,47.25,2023,City_Regency
Kota Tidore Kepulauan,82.29,54.8,2023,City_Regency
PAPUA BARAT,79.21,53.82,2023,Province
Fakfak,78.66,50.39,2023,City_Regency
Kaimana,75.55,52.55,2023,City_Regency
Teluk Wondama,77.9,59.28,2023,City_Regency
Teluk Bintuni,82.27,50.03,2023,City_Regency
Manokwari,81.45,53.8,2023,City_Regency
Sorong Selatan,76.1,60.15,2023,City_Regency
Sorong,79.94,50.63,2023,City_Regency
Raja Ampat,72.41,43.34,2023,City_Regency
Tambrauw,85.36,70.0,2023,City_Regency
Maybrat,81.65,73.18,2023,City_Regency
Manokwari Selatan,89.05,71.28,2023,City_Regency
Pegunungan Arfak,95.12,93.84,2023,City_Regency
Kota Sorong,75.03,44.5,2023,City_Regency
PAPUA BARAT DAYA,,,2023,Province
Raja Ampat,,,2023,City_Regency
Sorong,,,2023,City_Regency
Sorong Selatan,,,2023,City_Regency
Maybrat,,,2023,City_Regency
Tambrauw,,,2023,City_Regency
Kota Sorong,,,2023,City_Regency
PAPUA,86.64,66.27,2023,Province
